root 3rd 5th 7th 9th 11th 13th name
6 4 2 2 1 0 0 "F#sus4 maj7 b9"
6 4 2 2 1 0 1 "F#sus4 maj7 b9 b13"
6 4 2 2 1 0 2 "F#sus4 maj7 b9 13"
6 4 2 2 1 2 0 "F#sus4 maj7 b9 #11"
6 4 2 2 1 2 1 "F#sus4 maj7 b9 #11 b13"
6 4 2 2 1 2 2 "F#sus4 maj7 b9 #11 13"
6 4 3 0 0 0 0 "F#sus4 #5"
6 4 3 0 0 0 2 "F#sus4 #5 13"
6 4 3 0 1 0 0 "F#sus4 #5 b9"
6 4 3 0 1 0 2 "F#sus4 #5 b9 13"
6 4 3 1 0 0 0 "F#sus4 #5 7"
6 4 3 1 0 0 2 "F#sus4 #5 7 13"
6 4 3 1 1 0 0 "F#sus4 #5 7 b9"
6 4 3 1 1 0 2 "F#sus4 #5 7 b9 13"
6 4 3 2 0 0 0 "F#sus4 #5 maj7"
6 4 3 2 0 0 2 "F#sus4 #5 maj7 13"
6 4 3 2 1 0 0 "F#sus4 #5 maj7 b9"
6 4 3 2 1 0 2 "F#sus4 #5 maj7 b9 13"
7 1 1 0 0 0 0 "Gsus2 b5"
7 1 1 0 0 0 1 "Gsus2 b5 b13"
7 1 1 0 0 0 2 "Gsus2 b5 13"
7 1 1 0 0 1 0 "Gsus2 b5 11"
7 1 1 0 0 1 1 "Gsus2 b5 11 b13"
7 1 1 0 0 1 2 "Gsus2 b5 11 13"
7 1 1 0 1 0 0 "Gsus2 b5 b9"
7 1 1 0 1 0 1 "Gsus2 b5 b9 b13"
7 1 1 0 1 0 2 "Gsus2 b5 b9 13"
7 1 1 0 1 1 0 "Gsus2 b5 b9 11"
7 1 1 0 1 1 1 "Gsus2 b5 b9 11 b13"
7 1 1 0 1 1 2 "Gsus2 b5 b9 11 13"
7 1 1 1 0 0 0 "Gsus2 b5 7"
7 1 1 1 0 0 1 "Gsus2 b5 7 b13"
7 1 1 1 0 0 2 "Gsus2 b5 7 13"
7 1 1 1 0 1 0 "Gsus2 b5 7 11"
7 1 1 1 0 1 1 "Gsus2 b5 7 11 b13"
7 1 1 1 0 1 2 "Gsus2 b5 7 11 13"
7 1 1 1 1 0 0 "Gsus2 b5 7 b9"
7 1 1 1 1 0 1 "Gsus2 b5 7 b9 b13"
7 1 1 1 1 0 2 "Gsus2 b5 7 b9 13"
7 1 1 1 1 1 0 "Gsus2 b5 7 b9 11"
7 1 1 1 1 1 1 "Gsus2 b5 7 b9 11 b13"
7 1 1 1 1 1 2 "Gsus2 b5 7 b9 11 13"
7 1 1 2 0 0 0 "Gsus2 b5 maj7"
7 1 1 2 0 0 1 "Gsus2 b5 maj7 b13"
7 1 1 2 0 0 2 "Gsus2 b5 maj7 13"
7 1 1 2 0 1 0 "Gsus2 b5 maj7 11"
7 1 1 2 0 1 1 "Gsus2 b5 maj7 11 b13"
7 1 1 2 0 1 2 "Gsus2 b5 maj7 11 13"
7 1 1 2 1 0 0 "Gsus2 b5 maj7 b9"
7 1 1 2 1 0 1 "Gsus2 b5 maj7 b9 b13"
7 1 1 2 1 0 2 "Gsus2 b5 maj7 b9 13"
7 1 1 2 1 1 0 "Gsus2 b5 maj7 b9 11"
7 1 1 2 1 1 1 "Gsus2 b5 maj7 b9 11 b13"
7 1 1 2 1 1 2 "Gsus2 b5 maj7 b9 11 13"
7 1 2 0 0 0 0 Gsus2
7 1 2 0 0 0 1 "Gsus2 b13"
7 1 2 0 0 0 2 "Gsus2 13"
7 1 2 0 0 1 0 "Gsus2 11"
7 1 2 0 0 1 1 "Gsus2 11 b13"
7 1 2 0 0 1 2 "Gsus2 11 13"
7 1 2 0 0 2 0 "Gsus2 #11"
7 1 2 0 0 2 1 "Gsus2 #11 b13"
7 1 2 0 0 2 2 "Gsus2 #11 13"
7 1 2 0 1 0 0 "Gsus2 b9"
7 1 2 0 1 0 1 "Gsus2 b9 b13"
7 1 2 0 1 0 2 "Gsus2 b9 13"
7 1 2 0 1 1 0 "Gsus2 b9 11"
7 1 2 0 1 1 1 "Gsus2 b9 11 b13"
7 1 2 0 1 1 2 "Gsus2 b9 11 13"
7 1 2 0 1 2 0 "Gsus2 b9 #11"
7 1 2 0 1 2 1 "Gsus2 b9 #11 b13"
7 1 2 0 1 2 2 "Gsus2 b9 #11 13"
7 1 2 1 0 0 0 "Gsus2 7"
7 1 2 1 0 0 1 "Gsus2 7 b13"
7 1 2 1 0 0 2 "Gsus2 7 13"
7 1 2 1 0 1 0 "Gsus2 7 11"
7 1 2 1 0 1 1 "Gsus2 7 11 b13"
7 1 2 1 0 1 2 "Gsus2 7 11 13"
7 1 2 1 0 2 0 "Gsus2 7 #11"
7 1 2 1 0 2 1 "Gsus2 7 #11 b13"
7 1 2 1 0 2 2 "Gsus2 7 #11 13"
7 1 2 1 1 0 0 "Gsus2 7 b9"
7 1 2 1 1 0 1 "Gsus2 7 b9 b13"
7 1 2 1 1 0 2 "Gsus2 7 b9 13"
7 1 2 1 1 1 0 "Gsus2 7 b9 11"
7 1 2 1 1 1 1 "Gsus2 7 b9 11 b13"
7 1 2 1 1 1 2 "Gsus2 7 b9 11 13"
7 1 2 1 1 2 0 "Gsus2 7 b9 #11"
7 1 2 1 1 2 1 "Gsus2 7 b9 #11 b13"
7 1 2 1 1 2 2 "Gsus2 7 b9 #11 13"
7 1 2 2 0 0 0 "Gsus2 maj7"
7 1 2 2 0 0 1 "Gsus2 maj7 b13"
7 1 2 2 0 0 2 "Gsus2 maj7 13"
7 1 2 2 0 1 0 "Gsus2 maj7 11"
7 1 2 2 0 1 1 "Gsus2 maj7 11 b13"
7 1 2 2 0 1 2 "Gsus2 maj7 11 13"
7 1 2 2 0 2 0 "Gsus2 maj7 #11"
7 1 2 2 0 2 1 "Gsus2 maj7 #11 b13"
7 1 2 2 0 2 2 "Gsus2 maj7 #11 13"
7 1 2 2 1 0 0 "Gsus2 maj7 b9"
7 1 2 2 1 0 1 "Gsus2 maj7 b9 b13"
7 1 2 2 1 0 2 "Gsus2 maj7 b9 13"
7 1 2 2 1 1 0 "Gsus2 maj7 b9 11"
7 1 2 2 1 1 1 "Gsus2 maj7 b9 11 b13"
7 1 2 2 1 1 2 "Gsus2 maj7 b9 11 13"
7 1 2 2 1 2 0 "Gsus2 maj7 b9 #11"
7 1 2 2 1 2 1 "Gsus2 maj7 b9 #11 b13"
7 1 2 2 1 2 2 "Gsus2 maj7 b9 #11 13"
7 1 3 0 0 0 0 "Gsus2 #5"
7 1 3 0 0 0 2 "Gsus2 #5 13"
7 1 3 0 0 1 0 "Gsus2 #5 11"
7 1 3 0 0 1 2 "Gsus2 #5 11 13"
7 1 3 0 1 0 0 "Gsus2 #5 b9"
7 1 3 0 1 0 2 "Gsus2 #5 b9 13"
7 1 3 0 1 1 0 "Gsus2 #5 b9 11"
7 1 3 0 1 1 2 "Gsus2 #5 b9 11 13"
7 1 3 1 0 0 0 "Gsus2 #5 7"
7 1 3 1 0 0 2 "Gsus2 #5 7 13"
7 1 3 1 0 1 0 "Gsus2 #5 7 11"
7 1 3 1 0 1 2 "Gsus2 #5 7 11 13"
7 1 3 1 1 0 0 "Gsus2 #5 7 b9"
7 1 3 1 1 0 2 "Gsus2 #5 7 b9 13"
7 1 3 1 1 1 0 "Gsus2 #5 7 b9 11"
7 1 3 1 1 1 2 "Gsus2 #5 7 b9 11 13"
7 1 3 2 0 0 0 "Gsus2 #5 maj7"
7 1 3 2 0 0 2 "Gsus2 #5 maj7 13"
7 1 3 2 0 1 0 "Gsus2 #5 maj7 11"
7 1 3 2 0 1 2 "Gsus2 #5 maj7 11 13"
7 1 3 2 1 0 0 "Gsus2 #5 maj7 b9"
7 1 3 2 1 0 2 "Gsus2 #5 maj7 b9 13"
7 1 3 2 1 1 0 "Gsus2 #5 maj7 b9 11"
7 1 3 2 1 1 2 "Gsus2 #5 maj7 b9 11 13"
7 2 1 0 0 0 0 "Gm b5"
7 2 1 0 0 0 1 "Gm b5 b13"
7 2 1 0 0 0 2 "Gm b5 13"
7 2 1 0 0 1 0 "Gm b5 11"
7 2 1 0 0 1 1 "Gm b5 11 b13"
7 2 1 0 0 1 2 "Gm b5 11 13"
7 2 1 0 1 0 0 "Gm b5 b9"
7 2 1 0 1 0 1 "Gm b5 b9 b13"
7 2 1 0 1 0 2 "Gm b5 b9 13"
7 2 1 0 1 1 0 "Gm b5 b9 11"
7 2 1 0 1 1 1 "Gm b5 b9 11 b13"
7 2 1 0 1 1 2 "Gm b5 b9 11 13"
7 2 1 0 2 0 0 "Gm b5 9"
7 2 1 0 2 0 1 "Gm b5 9 b13"
7 2 1 0 2 0 2 "Gm b5 9 13"
7 2 1 0 2 1 0 "Gm b5 9 11"
7 2 1 0 2 1 1 "Gm b5 9 11 b13"
7 2 1 0 2 1 2 "Gm b5 9 11 13"
7 2 1 1 0 0 0 "Gm b5 7"
7 2 1 1 0 0 1 "Gm b5 7 b13"
7 2 1 1 0 0 2 "Gm b5 7 13"
7 2 1 1 0 1 0 "Gm b5 7 11"
7 2 1 1 0 1 1 "Gm b5 7 11 b13"
7 2 1 1 0 1 2 "Gm b5 7 11 13"
7 2 1 1 1 0 0 "Gm b5 7 b9"
7 2 1 1 1 0 1 "Gm b5 7 b9 b13"
7 2 1 1 1 0 2 "Gm b5 7 b9 13"
7 2 1 1 1 1 0 "Gm b5 7 b9 11"
7 2 1 1 1 1 1 "Gm b5 7 b9 11 b13"
7 2 1 1 1 1 2 "Gm b5 7 b9 11 13"
7 2 1 1 2 0 0 "Gm b5 7 9"
7 2 1 1 2 0 1 "Gm b5 7 9 b13"
7 2 1 1 2 0 2 "Gm b5 7 9 13"
7 2 1 1 2 1 0 "Gm b5 7 9 11"
7 2 1 1 2 1 1 "Gm b5 7 9 11 b13"
7 2 1 1 2 1 2 "Gm b5 7 9 11 13"
7 2 1 2 0 0 0 "Gm b5 maj7"
7 2 1 2 0 0 1 "Gm b5 maj7 b13"
7 2 1 2 0 0 2 "Gm b5 maj7 13"
7 2 1 2 0 1 0 "Gm b5 maj7 11"
7 2 1 2 0 1 1 "Gm b5 maj7 11 b13"
7 2 1 2 0 1 2 "Gm b5 maj7 11 13"
7 2 1 2 1 0 0 "Gm b5 maj7 b9"
7 2 1 2 1 0 1 "Gm b5 maj7 b9 b13"
7 2 1 2 1 0 2 "Gm b5 maj7 b9 13"
7 2 1 2 1 1 0 "Gm b5 maj7 b9 11"
7 2 1 2 1 1 1 "Gm b5 maj7 b9 11 b13"
7 2 1 2 1 1 2 "Gm b5 maj7 b9 11 13"
7 2 1 2 2 0 0 "Gm b5 maj7 9"
7 2 1 2 2 0 1 "Gm b5 maj7 9 b13"
7 2 1 2 2 0 2 "Gm b5 maj7 9 13"
7 2 1 2 2 1 0 "Gm b5 maj7 9 11"
7 2 1 2 2 1 1 "Gm b5 maj7 9 11 b13"
7 2 1 2 2 1 2 "Gm b5 maj7 9 11 13"
7 2 2 0 0 0 0 Gm
7 2 2 0 0 0 1 "Gm b13"
7 2 2 0 0 0 2 "Gm 13"
7 2 2 0 0 1 0 "Gm 11"
7 2 2 0 0 1 1 "Gm 11 b13"
7 2 2 0 0 1 2 "Gm 11 13"
7 2 2 0 0 2 0 "Gm #11"
7 2 2 0 0 2 1 "Gm #11 b13"
7 2 2 0 0 2 2 "Gm #11 13"
7 2 2 0 1 0 0 "Gm b9"
7 2 2 0 1 0 1 "Gm b9 b13"
7 2 2 0 1 0 2 "Gm b9 13"
7 2 2 0 1 1 0 "Gm b9 11"
7 2 2 0 1 1 1 "Gm b9 11 b13"
7 2 2 0 1 1 2 "Gm b9 11 13"
7 2 2 0 1 2 0 "Gm b9 #11"
7 2 2 0 1 2 1 "Gm b9 #11 b13"
7 2 2 0 1 2 2 "Gm b9 #11 13"
7 2 2 0 2 0 0 "Gm 9"
7 2 2 0 2 0 1 "Gm 9 b13"
7 2 2 0 2 0 2 "Gm 9 13"
7 2 2 0 2 1 0 "Gm 9 11"
7 2 2 0 2 1 1 "Gm 9 11 b13"
7 2 2 0 2 1 2 "Gm 9 11 13"
7 2 2 0 2 2 0 "Gm 9 #11"
7 2 2 0 2 2 1 "Gm 9 #11 b13"
7 2 2 0 2 2 2 "Gm 9 #11 13"
7 2 2 1 0 0 0 "Gm 7"
7 2 2 1 0 0 1 "Gm 7 b13"
7 2 2 1 0 0 2 "Gm 7 13"
7 2 2 1 0 1 0 "Gm 7 11"
7 2 2 1 0 1 1 "Gm 7 11 b13"
7 2 2 1 0 1 2 "Gm 7 11 13"
7 2 2 1 0 2 0 "Gm 7 #11"
7 2 2 1 0 2 1 "Gm 7 #11 b13"
7 2 2 1 0 2 2 "Gm 7 #11 13"
7 2 2 1 1 0 0 "Gm 7 b9"
7 2 2 1 1 0 1 "Gm 7 b9 b13"
7 2 2 1 1 0 2 "Gm 7 b9 13"
7 2 2 1 1 1 0 "Gm 7 b9 11"
7 2 2 1 1 1 1 "Gm 7 b9 11 b13"
7 2 2 1 1 1 2 "Gm 7 b9 11 13"
7 2 2 1 1 2 0 "Gm 7 b9 #11"
7 2 2 1 1 2 1 "Gm 7 b9 #11 b13"
7 2 2 1 1 2 2 "Gm 7 b9 #11 13"
7 2 2 1 2 0 0 "Gm 7 9"
7 2 2 1 2 0 1 "Gm 7 9 b13"
7 2 2 1 2 0 2 "Gm 7 9 13"
7 2 2 1 2 1 0 "Gm 7 9 11"
7 2 2 1 2 1 1 "Gm 7 9 11 b13"
7 2 2 1 2 1 2 "Gm 7 9 11 13"
7 2 2 1 2 2 0 "Gm 7 9 #11"
7 2 2 1 2 2 1 "Gm 7 9 #11 b13"
7 2 2 1 2 2 2 "Gm 7 9 #11 13"
7 2 2 2 0 0 0 "Gm maj7"
7 2 2 2 0 0 1 "Gm maj7 b13"
7 2 2 2 0 0 2 "Gm maj7 13"
7 2 2 2 0 1 0 "Gm maj7 11"
7 2 2 2 0 1 1 "Gm maj7 11 b13"
7 2 2 2 0 1 2 "Gm maj7 11 13"
7 2 2 2 0 2 0 "Gm maj7 #11"
7 2 2 2 0 2 1 "Gm maj7 #11 b13"
7 2 2 2 0 2 2 "Gm maj7 #11 13"
7 2 2 2 1 0 0 "Gm maj7 b9"
7 2 2 2 1 0 1 "Gm maj7 b9 b13"
7 2 2 2 1 0 2 "Gm maj7 b9 13"
7 2 2 2 1 1 0 "Gm maj7 b9 11"
7 2 2 2 1 1 1 "Gm maj7 b9 11 b13"
7 2 2 2 1 1 2 "Gm maj7 b9 11 13"
7 2 2 2 1 2 0 "Gm maj7 b9 #11"
7 2 2 2 1 2 1 "Gm maj7 b9 #11 b13"
7 2 2 2 1 2 2 "Gm maj7 b9 #11 13"
7 2 2 2 2 0 0 "Gm maj7 9"
7 2 2 2 2 0 1 "Gm maj7 9 b13"
7 2 2 2 2 0 2 "Gm maj7 9 13"
7 2 2 2 2 1 0 "Gm maj7 9 11"
7 2 2 2 2 1 1 "Gm maj7 9 11 b13"
7 2 2 2 2 1 2 "Gm maj7 9 11 13"
7 2 2 2 2 2 0 "Gm maj7 9 #11"
7 2 2 2 2 2 1 "Gm maj7 9 #11 b13"
7 2 2 2 2 2 2 "Gm maj7 9 #11 13"
7 2 3 0 0 0 0 "Gm #5"
7 2 3 0 0 0 2 "Gm #5 13"
7 2 3 0 0 1 0 "Gm #5 11"
7 2 3 0 0 1 2 "Gm #5 11 13"
7 2 3 0 1 0 0 "Gm #5 b9"
7 2 3 0 1 0 2 "Gm #5 b9 13"
7 2 3 0 1 1 0 "Gm #5 b9 11"
7 2 3 0 1 1 2 "Gm #5 b9 11 13"
7 2 3 0 2 0 0 "Gm #5 9"
7 2 3 0 2 0 2 "Gm #5 9 13"
7 2 3 0 2 1 0 "Gm #5 9 11"
7 2 3 0 2 1 2 "Gm #5 9 11 13"
7 2 3 1 0 0 0 "Gm #5 7"
7 2 3 1 0 0 2 "Gm #5 7 13"
7 2 3 1 0 1 0 "Gm #5 7 11"
7 2 3 1 0 1 2 "Gm #5 7 11 13"
7 2 3 1 1 0 0 "Gm #5 7 b9"
7 2 3 1 1 0 2 "Gm #5 7 b9 13"
7 2 3 1 1 1 0 "Gm #5 7 b9 11"
7 2 3 1 1 1 2 "Gm #5 7 b9 11 13"
7 2 3 1 2 0 0 "Gm #5 7 9"
7 2 3 1 2 0 2 "Gm #5 7 9 13"
7 2 3 1 2 1 0 "Gm #5 7 9 11"
7 2 3 1 2 1 2 "Gm #5 7 9 11 13"
7 2 3 2 0 0 0 "Gm #5 maj7"
7 2 3 2 0 0 2 "Gm #5 maj7 13"
7 2 3 2 0 1 0 "Gm #5 maj7 11"
7 2 3 2 0 1 2 "Gm #5 maj7 11 13"
7 2 3 2 1 0 0 "Gm #5 maj7 b9"
7 2 3 2 1 0 2 "Gm #5 maj7 b9 13"
7 2 3 2 1 1 0 "Gm #5 maj7 b9 11"
7 2 3 2 1 1 2 "Gm #5 maj7 b9 11 13"
7 2 3 2 2 0 0 "Gm #5 maj7 9"
7 2 3 2 2 0 2 "Gm #5 maj7 9 13"
7 2 3 2 2 1 0 "Gm #5 maj7 9 11"
7 2 3 2 2 1 2 "Gm #5 maj7 9 11 13"
7 3 1 0 0 0 0 "G b5"
7 3 1 0 0 0 1 "G b5 b13"
7 3 1 0 0 0 2 "G b5 13"
7 3 1 0 0 1 0 "G b5 11"
7 3 1 0 0 1 1 "G b5 11 b13"
7 3 1 0 0 1 2 "G b5 11 13"
7 3 1 0 1 0 0 "G b5 b9"
7 3 1 0 1 0 1 "G b5 b9 b13"
7 3 1 0 1 0 2 "G b5 b9 13"
7 3 1 0 1 1 0 "G b5 b9 11"
7 3 1 0 1 1 1 "G b5 b9 11 b13"
7 3 1 0 1 1 2 "G b5 b9 11 13"
7 3 1 0 2 0 0 "G b5 9"
7 3 1 0 2 0 1 "G b5 9 b13"
7 3 1 0 2 0 2 "G b5 9 13"
7 3 1 0 2 1 0 "G b5 9 11"
7 3 1 0 2 1 1 "G b5 9 11 b13"
7 3 1 0 2 1 2 "G b5 9 11 13"
7 3 1 0 3 0 0 "G b5 #9"
7 3 1 0 3 0 1 "G b5 #9 b13"
7 3 1 0 3 0 2 "G b5 #9 13"
7 3 1 0 3 1 0 "G b5 #9 11"
7 3 1 0 3 1 1 "G b5 #9 11 b13"
7 3 1 0 3 1 2 "G b5 #9 11 13"
7 3 1 1 0 0 0 "G b5 7"
7 3 1 1 0 0 1 "G b5 7 b13"
7 3 1 1 0 0 2 "G b5 7 13"
7 3 1 1 0 1 0 "G b5 7 11"
7 3 1 1 0 1 1 "G b5 7 11 b13"
7 3 1 1 0 1 2 "G b5 7 11 13"
7 3 1 1 1 0 0 "G b5 7 b9"
7 3 1 1 1 0 1 "G b5 7 b9 b13"
7 3 1 1 1 0 2 "G b5 7 b9 13"
7 3 1 1 1 1 0 "G b5 7 b9 11"
7 3 1 1 1 1 1 "G b5 7 b9 11 b13"
7 3 1 1 1 1 2 "G b5 7 b9 11 13"
7 3 1 1 2 0 0 "G b5 7 9"
7 3 1 1 2 0 1 "G b5 7 9 b13"
7 3 1 1 2 0 2 "G b5 7 9 13"
7 3 1 1 2 1 0 "G b5 7 9 11"
7 3 1 1 2 1 1 "G b5 7 9 11 b13"
7 3 1 1 2 1 2 "G b5 7 9 11 13"
7 3 1 1 3 0 0 "G b5 7 #9"
7 3 1 1 3 0 1 "G b5 7 #9 b13"
7 3 1 1 3 0 2 "G b5 7 #9 13"
7 3 1 1 3 1 0 "G b5 7 #9 11"
7 3 1 1 3 1 1 "G b5 7 #9 11 b13"
7 3 1 1 3 1 2 "G b5 7 #9 11 13"
7 3 1 2 0 0 0 "G b5 maj7"
7 3 1 2 0 0 1 "G b5 maj7 b13"
7 3 1 2 0 0 2 "G b5 maj7 13"
7 3 1 2 0 1 0 "G b5 maj7 11"
7 3 1 2 0 1 1 "G b5 maj7 11 b13"
7 3 1 2 0 1 2 "G b5 maj7 11 13"
7 3 1 2 1 0 0 "G b5 maj7 b9"
7 3 1 2 1 0 1 "G b5 maj7 b9 b13"
7 3 1 2 1 0 2 "G b5 maj7 b9 13"
7 3 1 2 1 1 0 "G b5 maj7 b9 11"
7 3 1 2 1 1 1 "G b5 maj7 b9 11 b13"
7 3 1 2 1 1 2 "G b5 maj7 b9 11 13"
7 3 1 2 2 0 0 "G b5 maj7 9"
7 3 1 2 2 0 1 "G b5 maj7 9 b13"
7 3 1 2 2 0 2 "G b5 maj7 9 13"
7 3 1 2 2 1 0 "G b5 maj7 9 11"
7 3 1 2 2 1 1 "G b5 maj7 9 11 b13"
7 3 1 2 2 1 2 "G b5 maj7 9 11 13"
7 3 1 2 3 0 0 "G b5 maj7 #9"
7 3 1 2 3 0 1 "G b5 maj7 #9 b13"
7 3 1 2 3 0 2 "G b5 maj7 #9 13"
7 3 1 2 3 1 0 "G b5 maj7 #9 11"
7 3 1 2 3 1 1 "G b5 maj7 #9 11 b13"
7 3 1 2 3 1 2 "G b5 maj7 #9 11 13"
7 3 2 0 0 0 0 G
7 3 2 0 0 0 1 "G b13"
7 3 2 0 0 0 2 "G 13"
7 3 2 0 0 1 0 "G 11"
7 3 2 0 0 1 1 "G 11 b13"
7 3 2 0 0 1 2 "G 11 13"
7 3 2 0 0 2 0 "G #11"
7 3 2 0 0 2 1 "G #11 b13"
7 3 2 0 0 2 2 "G #11 13"
7 3 2 0 1 0 0 "G b9"
7 3 2 0 1 0 1 "G b9 b13"
7 3 2 0 1 0 2 "G b9 13"
7 3 2 0 1 1 0 "G b9 11"
7 3 2 0 1 1 1 "G b9 11 b13"
7 3 2 0 1 1 2 "G b9 11 13"
7 3 2 0 1 2 0 "G b9 #11"
7 3 2 0 1 2 1 "G b9 #11 b13"
7 3 2 0 1 2 2 "G b9 #11 13"
7 3 2 0 2 0 0 "G 9"
7 3 2 0 2 0 1 "G 9 b13"
7 3 2 0 2 0 2 "G 9 13"
7 3 2 0 2 1 0 "G 9 11"
7 3 2 0 2 1 1 "G 9 11 b13"
7 3 2 0 2 1 2 "G 9 11 13"
7 3 2 0 2 2 0 "G 9 #11"
7 3 2 0 2 2 1 "G 9 #11 b13"
7 3 2 0 2 2 2 "G 9 #11 13"
7 3 2 0 3 0 0 "G #9"
7 3 2 0 3 0 1 "G #9 b13"
7 3 2 0 3 0 2 "G #9 13"
7 3 2 0 3 1 0 "G #9 11"
7 3 2 0 3 1 1 "G #9 11 b13"
7 3 2 0 3 1 2 "G #9 11 13"
7 3 2 0 3 2 0 "G #9 #11"
7 3 2 0 3 2 1 "G #9 #11 b13"
7 3 2 0 3 2 2 "G #9 #11 13"
7 3 2 1 0 0 0 "G 7"
7 3 2 1 0 0 1 "G 7 b13"
7 3 2 1 0 0 2 "G 7 13"
7 3 2 1 0 1 0 "G 7 11"
7 3 2 1 0 1 1 "G 7 11 b13"
7 3 2 1 0 1 2 "G 7 11 13"
7 3 2 1 0 2 0 "G 7 #11"
7 3 2 1 0 2 1 "G 7 #11 b13"
7 3 2 1 0 2 2 "G 7 #11 13"
7 3 2 1 1 0 0 "G 7 b9"
7 3 2 1 1 0 1 "G 7 b9 b13"
7 3 2 1 1 0 2 "G 7 b9 13"
7 3 2 1 1 1 0 "G 7 b9 11"
7 3 2 1 1 1 1 "G 7 b9 11 b13"
7 3 2 1 1 1 2 "G 7 b9 11 13"
7 3 2 1 1 2 0 "G 7 b9 #11"
7 3 2 1 1 2 1 "G 7 b9 #11 b13"
7 3 2 1 1 2 2 "G 7 b9 #11 13"
7 3 2 1 2 0 0 "G 7 9"
7 3 2 1 2 0 1 "G 7 9 b13"
7 3 2 1 2 0 2 "G 7 9 13"
7 3 2 1 2 1 0 "G 7 9 11"
7 3 2 1 2 1 1 "G 7 9 11 b13"
7 3 2 1 2 1 2 "G 7 9 11 13"
7 3 2 1 2 2 0 "G 7 9 #11"
7 3 2 1 2 2 1 "G 7 9 #11 b13"
7 3 2 1 2 2 2 "G 7 9 #11 13"
7 3 2 1 3 0 0 "G 7 #9"
7 3 2 1 3 0 1 "G 7 #9 b13"
7 3 2 1 3 0 2 "G 7 #9 13"
7 3 2 1 3 1 0 "G 7 #9 11"
7 3 2 1 3 1 1 "G 7 #9 11 b13"
7 3 2 1 3 1 2 "G 7 #9 11 13"
7 3 2 1 3 2 0 "G 7 #9 #11"
7 3 2 1 3 2 1 "G 7 #9 #11 b13"
7 3 2 1 3 2 2 "G 7 #9 #11 13"
7 3 2 2 0 0 0 "G maj7"
7 3 2 2 0 0 1 "G maj7 b13"
7 3 2 2 0 0 2 "G maj7 13"
7 3 2 2 0 1 0 "G maj7 11"
7 3 2 2 0 1 1 "G maj7 11 b13"
7 3 2 2 0 1 2 "G maj7 11 13"
7 3 2 2 0 2 0 "G maj7 #11"
7 3 2 2 0 2 1 "G maj7 #11 b13"
7 3 2 2 0 2 2 "G maj7 #11 13"
7 3 2 2 1 0 0 "G maj7 b9"
7 3 2 2 1 0 1 "G maj7 b9 b13"
7 3 2 2 1 0 2 "G maj7 b9 13"
7 3 2 2 1 1 0 "G maj7 b9 11"
7 3 2 2 1 1 1 "G maj7 b9 11 b13"
7 3 2 2 1 1 2 "G maj7 b9 11 13"
7 3 2 2 1 2 0 "G maj7 b9 #11"
7 3 2 2 1 2 1 "G maj7 b9 #11 b13"
7 3 2 2 1 2 2 "G maj7 b9 #11 13"
7 3 2 2 2 0 0 "G maj7 9"
7 3 2 2 2 0 1 "G maj7 9 b13"
7 3 2 2 2 0 2 "G maj7 9 13"
7 3 2 2 2 1 0 "G maj7 9 11"
7 3 2 2 2 1 1 "G maj7 9 11 b13"
7 3 2 2 2 1 2 "G maj7 9 11 13"
7 3 2 2 2 2 0 "G maj7 9 #11"
7 3 2 2 2 2 1 "G maj7 9 #11 b13"
7 3 2 2 2 2 2 "G maj7 9 #11 13"
7 3 2 2 3 0 0 "G maj7 #9"
7 3 2 2 3 0 1 "G maj7 #9 b13"
7 3 2 2 3 0 2 "G maj7 #9 13"
7 3 2 2 3 1 0 "G maj7 #9 11"
7 3 2 2 3 1 1 "G maj7 #9 11 b13"
7 3 2 2 3 1 2 "G maj7 #9 11 13"
7 3 2 2 3 2 0 "G maj7 #9 #11"
7 3 2 2 3 2 1 "G maj7 #9 #11 b13"
7 3 2 2 3 2 2 "G maj7 #9 #11 13"
7 3 3 0 0 0 0 "G #5"
7 3 3 0 0 0 2 "G #5 13"
7 3 3 0 0 1 0 "G #5 11"
7 3 3 0 0 1 2 "G #5 11 13"
7 3 3 0 1 0 0 "G #5 b9"
7 3 3 0 1 0 2 "G #5 b9 13"
7 3 3 0 1 1 0 "G #5 b9 11"
7 3 3 0 1 1 2 "G #5 b9 11 13"
7 3 3 0 2 0 0 "G #5 9"
7 3 3 0 2 0 2 "G #5 9 13"
7 3 3 0 2 1 0 "G #5 9 11"
7 3 3 0 2 1 2 "G #5 9 11 13"
7 3 3 0 3 0 0 "G #5 #9"
7 3 3 0 3 0 2 "G #5 #9 13"
7 3 3 0 3 1 0 "G #5 #9 11"
7 3 3 0 3 1 2 "G #5 #9 11 13"
7 3 3 1 0 0 0 "G #5 7"
7 3 3 1 0 0 2 "G #5 7 13"
7 3 3 1 0 1 0 "G #5 7 11"
7 3 3 1 0 1 2 "G #5 7 11 13"
7 3 3 1 1 0 0 "G #5 7 b9"
7 3 3 1 1 0 2 "G #5 7 b9 13"
7 3 3 1 1 1 0 "G #5 7 b9 11"
7 3 3 1 1 1 2 "G #5 7 b9 11 13"
7 3 3 1 2 0 0 "G #5 7 9"
7 3 3 1 2 0 2 "G #5 7 9 13"
7 3 3 1 2 1 0 "G #5 7 9 11"
7 3 3 1 2 1 2 "G #5 7 9 11 13"
7 3 3 1 3 0 0 "G #5 7 #9"
7 3 3 1 3 0 2 "G #5 7 #9 13"
